Function Name Readability,Variable Name Readability,Tabulators,Tab Indents,Space Indents,Prefer Tabs Over Spaces,Unique Words,AbiTagAttr,AccessSpecDecl,ArraySubscriptExpr,BinaryOperator,CStyleCastExpr,CXXBoolLiteralExpr,CXXConstructExpr,CXXConstructorDecl,CXXConversionDecl,CXXCtorInitializer,CXXDependentScopeMemberExpr,CXXDestructorDecl,CXXFunctionalCastExpr,CXXMemberCallExpr,CXXMethodDecl,CXXOperatorCallExpr,CXXRecordDecl,CXXStaticCastExpr,CXXTemporaryObjectExpr,CXXThisExpr,CXXUnresolvedConstructExpr,CallExpr,ClassTemplateSpecialization,CompoundAssignOperator,CompoundStmt,ConditionalOperator,ConstantExpr,CopyAssignment,CopyConstructor,DeclRefExpr,DeclStmt,DefaultConstructor,DefinitionData,DependentNameType,Destructor,EnumConstantDecl,ExprWithCleanups,FieldDecl,ForStmt,FormatAttr,FriendDecl,FunctionDecl,FunctionTemplateDecl,ImplicitCastExpr,IntegerLiteral,MaterializeTemporaryExpr,MemberExpr,MoveAssignment,MoveConstructor,NoThrowAttr,NullStmt,public,ParenExpr,ParenListExpr,ParmVarDecl,PureAttr,ReturnStmt,StringLiteral,TemplateArgument,TemplateSpecializationType,TemplateTypeParmDecl,TypedefDecl,UnaryOperator,UnresolvedLookupExpr,UsingDecl,UsingShadowDecl,WhileStmt,author,function
1,1,117,47,47,0,52,0,1,8,23,0,0,9,2,0,2,0,1,0,7,2,15,2,0,0,0,0,33,0,2,13,0,1,1,1,110,14,1,1,0,2,1,4,0,8,0,0,7,1,107,21,6,7,1,1,3,0,2,10,0,16,0,3,7,1,0,3,0,8,0,3,6,0,amthabet,main
1,1,50,27,27,0,43,0,1,0,5,0,0,3,2,0,2,0,1,0,5,2,11,2,0,0,0,0,25,0,0,9,0,1,1,1,65,7,1,1,0,2,1,1,0,3,0,0,7,1,58,9,1,6,1,1,3,0,2,3,0,16,0,3,6,1,0,3,0,6,0,3,6,0,amthabet,main
1,0,55,23,23,0,19,0,63,62,799,62,405,63,84,4,58,133,18,6,108,456,181,398,134,6,249,9,1209,333,23,905,83,368,258,258,3759,438,258,258,136,276,35,48,131,34,16,9,756,189,3347,740,53,487,258,258,83,15,151,186,10,3012,1,533,32,1503,406,770,118,622,230,178,223,6,amthabet,f
1,1,56,28,28,0,38,0,1,0,9,0,0,2,2,0,2,0,1,0,1,2,9,2,0,0,0,0,20,0,3,9,0,1,1,1,57,4,1,1,0,2,1,0,0,2,0,0,7,1,51,21,0,1,1,1,3,0,2,6,0,16,0,3,6,1,0,3,0,8,0,3,6,0,amthabet,main
1,1,15,9,9,0,13,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,5,0,1,3,0,0,0,0,18,4,0,0,0,0,0,0,0,2,0,0,1,0,18,5,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,amthabet,calc
1,1,112,46,46,0,49,0,1,5,10,0,2,3,2,0,2,0,1,0,8,2,16,2,0,0,0,0,31,0,1,14,0,1,1,1,83,11,1,1,0,2,1,0,0,5,0,0,7,1,82,16,0,8,1,1,3,0,2,2,0,16,0,3,8,1,0,3,0,7,0,3,6,0,amthabet,main
1,1,8,5,5,0,15,0,0,0,8,0,2,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,5,0,0,2,0,0,0,0,19,1,0,0,0,0,0,0,0,1,0,0,1,0,23,1,0,5,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,amthabet,blocked
1,0.92,123,44,44,0,56,0,1,2,52,0,0,3,2,0,2,0,1,0,2,2,17,2,0,0,0,0,35,0,0,12,0,1,1,1,138,12,1,1,0,2,1,1,0,6,0,0,7,1,128,39,0,6,1,1,3,0,2,38,0,16,0,3,6,1,0,3,0,8,0,3,6,0,amthabet,main
1,0.83,77,34,34,0,44,0,1,0,10,0,0,6,2,0,2,0,1,0,3,2,16,2,0,0,0,0,27,0,1,9,0,1,1,1,83,13,1,1,0,2,1,3,0,5,0,0,7,1,82,12,2,7,1,1,3,0,2,2,0,16,0,3,6,1,0,3,0,7,0,3,6,0,amthabet,main
1,1,0,0,18,0,31,0,1,1,4,0,0,3,2,0,2,0,1,0,2,2,2,2,0,0,0,0,17,0,0,9,0,1,1,1,37,5,1,1,0,2,1,0,0,2,0,0,7,1,51,6,0,2,1,1,3,0,2,2,0,16,0,3,10,1,0,3,0,4,0,3,6,0,Amtrix,main
1,0.91,0,0,32,0,39,0,1,4,19,0,3,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,13,0,4,10,0,1,1,1,66,12,1,1,0,2,1,0,0,4,0,0,7,1,65,16,0,1,1,1,3,0,2,7,0,16,0,3,7,1,0,3,0,8,0,3,6,0,Amtrix,main
0,1,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,Amtrix,numlen
1,1,0,0,28,0,32,0,1,4,33,0,0,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,13,0,0,10,0,1,1,1,78,7,1,1,0,2,1,0,0,3,0,0,7,1,74,19,0,1,1,1,3,0,2,2,0,16,0,3,8,1,0,3,0,18,0,3,6,0,Amtrix,main
0,1,0,0,1,0,8,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,1,0,5,5,14,0,5,5,0,5,0,0,0,1,0,0,29,5,20,4,0,6,5,5,0,0,5,1,0,81,0,3,0,12,0,27,0,8,0,6,6,0,Amtrix,cmp
1,1,0,0,18,0,34,0,1,1,6,1,0,5,2,0,2,0,1,0,5,2,4,2,0,0,0,0,22,0,0,8,0,1,1,1,54,6,1,1,0,2,1,2,0,4,0,0,7,1,55,8,3,6,1,1,3,0,2,2,0,16,0,3,10,1,0,3,0,6,0,3,6,0,Amtrix,main
1,1,0,0,25,0,32,0,1,2,14,0,0,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,14,0,1,10,0,1,1,1,53,7,1,1,0,2,1,0,0,3,0,0,7,1,60,12,0,1,1,1,3,0,2,3,0,16,0,3,10,1,0,3,0,7,0,3,6,1,Amtrix,main
1,1,0,0,15,0,22,0,0,6,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,32,6,0,0,0,0,0,0,0,2,0,0,1,0,38,3,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,3,0,0,0,0,Amtrix,survive
1,0.86,0,0,30,0,35,0,1,5,9,0,2,4,2,0,2,0,1,0,7,2,4,2,0,0,0,0,28,0,2,8,0,1,1,1,76,11,1,1,0,2,1,0,0,7,0,0,7,1,91,17,0,7,1,1,3,0,2,3,0,16,0,3,13,1,0,3,0,13,0,3,6,0,Amtrix,main
1,1,0,0,27,0,21,0,0,9,18,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,43,1,0,0,0,0,0,0,0,0,0,0,1,0,53,8,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,2,0,0,0,0,Amtrix,solve
0,0.12,0,0,6,0,19,0,0,14,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,32,3,0,0,0,0,0,1,0,0,0,0,1,0,55,5,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,Amtrix,canMove
1,1,0,0,28,0,42,0,1,6,16,0,0,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,14,0,0,9,0,1,1,1,63,10,1,1,0,2,1,1,0,5,0,0,7,1,69,14,1,1,1,1,3,0,2,3,0,16,0,3,9,1,0,3,0,12,0,3,6,1,Amtrix,main
1,0.86,0,0,35,0,53,0,0,24,30,3,2,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11,0,0,7,0,2,0,0,81,14,0,0,0,0,2,3,0,3,0,0,3,1,99,20,10,10,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,8,0,0,0,1,Amtrix,reachable
1,1,0,0,25,0,33,0,1,14,14,0,0,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,16,0,0,10,0,1,1,1,68,7,1,1,0,2,1,0,0,4,0,0,7,1,82,15,0,1,1,1,3,0,2,3,0,16,0,3,11,1,0,3,0,13,0,3,6,0,Amtrix,main
1,0.82,0,0,51,0,52,0,1,27,48,0,0,4,2,0,2,0,1,0,6,2,4,2,0,3,0,0,25,0,1,15,0,1,1,1,159,13,1,1,0,2,1,3,0,6,0,0,7,1,196,17,3,19,1,1,3,2,2,8,0,16,0,3,12,1,0,3,0,11,0,3,6,2,Amtrix,main
1,1,0,0,1,0,13,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,Amtrix,szc
1,1,0,0,0,0,21,0,4,4,7,0,5,0,0,0,0,0,0,0,0,6,4,5,7,0,4,0,7,0,0,11,0,0,3,3,21,1,3,3,0,3,0,0,2,2,0,0,6,0,8,10,0,4,3,3,2,0,3,0,0,14,0,9,1,3,0,4,0,4,5,1,3,0,amylase,bit
1,0.67,0,0,1,0,7,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,11,5,0,0,0,0,0,0,0,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,amylase,isok
1,1,0,0,4,0,9,0,1,0,2,1,0,2,2,0,2,0,1,0,1,2,1,2,0,0,0,0,5,0,0,6,0,1,1,1,16,2,1,1,0,2,1,0,0,1,0,0,7,1,14,4,0,1,1,1,3,0,2,1,0,16,0,3,0,1,0,3,0,1,0,3,6,0,amylase,main
1,0.81,0,0,48,0,44,0,0,0,38,2,0,3,0,0,0,0,0,0,2,0,13,0,0,0,0,0,22,0,0,10,0,0,0,0,91,11,0,0,0,0,0,3,0,4,0,0,1,0,92,18,9,2,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,6,0,0,0,0,amylase,solve
1,1,0,0,0,0,24,0,4,4,7,0,5,0,0,0,0,0,0,0,0,6,4,5,7,0,4,0,7,0,0,11,0,0,3,3,21,1,3,3,0,3,0,0,2,2,0,0,6,0,8,10,0,4,3,3,2,0,3,0,0,14,0,9,1,3,0,4,0,4,5,1,3,0,amylase,bit
1,1,0,0,7,0,39,0,1,0,29,1,0,4,2,0,2,0,1,0,1,2,28,2,0,0,0,0,33,0,0,6,0,1,1,1,74,4,1,1,0,2,1,27,0,1,0,0,7,1,44,4,27,1,1,1,3,0,2,1,0,16,0,3,0,1,0,3,0,1,0,3,6,0,amylase,main
1,0.67,0,0,6,0,14,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,10,0,0,0,0,0,13,0,0,2,0,0,0,0,24,2,0,0,0,0,0,2,0,1,0,0,1,0,23,1,2,2,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,amylase,solve
1,1,0,0,0,0,21,0,4,4,7,0,5,0,0,0,0,0,0,0,0,6,4,5,7,0,4,0,7,0,0,11,0,0,3,3,21,1,3,3,0,3,0,0,2,2,0,0,6,0,8,10,0,4,3,3,2,0,3,0,0,14,0,9,1,3,0,4,0,4,5,1,3,0,amylase,bit
1,1,0,0,3,0,9,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,1,0,4,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,amylase,itos
1,1,0,0,4,0,9,0,1,0,2,1,0,2,2,0,2,0,1,0,1,2,1,2,0,0,0,0,5,0,0,6,0,1,1,1,16,2,1,1,0,2,1,0,0,1,0,0,7,1,14,4,0,1,1,1,3,0,2,1,0,16,0,3,0,1,0,3,0,1,0,3,6,0,amylase,main
1,0.91,0,0,18,0,29,0,0,0,6,0,0,3,0,0,0,0,0,0,5,0,12,0,0,0,0,0,19,0,1,4,0,0,0,0,48,7,0,0,0,0,0,3,0,2,0,0,1,0,49,3,5,5,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,2,0,0,0,0,amylase,solve
1,1,0,0,0,0,21,0,4,4,7,0,5,0,0,0,0,0,0,0,0,6,4,5,7,0,4,0,7,0,0,11,0,0,3,3,21,1,3,3,0,3,0,0,2,2,0,0,6,0,8,10,0,4,3,3,2,0,3,0,0,14,0,9,1,3,0,4,0,4,5,1,3,0,amylase,bit
1,1,0,0,4,0,9,0,1,0,2,1,0,2,2,0,2,0,1,0,1,2,1,2,0,0,0,0,5,0,0,6,0,1,1,1,16,2,1,1,0,2,1,0,0,1,0,0,7,1,14,4,0,1,1,1,3,0,2,1,0,16,0,3,0,1,0,3,0,1,0,3,6,0,amylase,main
1,0.83,0,0,35,0,23,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,10,0,0,13,0,0,0,0,52,5,0,0,0,0,0,0,0,1,0,0,1,0,50,14,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,9,0,0,0,0,amylase,solve
1,1,0,0,0,0,21,0,4,4,7,0,5,0,0,0,0,0,0,0,0,6,4,5,7,0,4,0,7,0,0,11,0,0,3,3,21,1,3,3,0,3,0,0,2,2,0,0,6,0,8,10,0,4,3,3,2,0,3,0,0,14,0,9,1,3,0,4,0,4,5,1,3,0,amylase,bit
1,1,0,0,4,0,9,0,1,0,2,1,0,2,2,0,2,0,1,0,1,2,1,2,0,0,0,0,5,0,0,6,0,1,1,1,16,2,1,1,0,2,1,0,0,1,0,0,7,1,14,4,0,1,1,1,3,0,2,1,0,16,0,3,0,1,0,3,0,1,0,3,6,0,amylase,main
1,0.79,0,0,50,0,48,0,0,3,9,1,0,10,0,0,0,0,0,0,14,0,28,0,0,0,0,0,54,0,1,11,0,0,0,0,108,11,0,0,0,0,0,11,0,1,0,0,1,0,101,9,20,37,0,0,0,0,0,1,0,1,0,1,5,0,0,0,0,3,0,0,0,3,amylase,solve
1,1,0,0,0,0,21,0,4,4,7,0,5,0,0,0,0,0,0,0,0,6,4,5,7,0,4,0,7,0,0,11,0,0,3,3,21,1,3,3,0,3,0,0,2,2,0,0,6,0,8,10,0,4,3,3,2,0,3,0,0,14,0,9,1,3,0,4,0,4,5,1,3,0,amylase,bit
1,1,0,0,5,0,11,0,1,0,2,1,0,2,2,0,2,0,1,0,2,2,1,2,0,0,0,0,6,0,0,6,0,1,1,1,17,2,1,1,0,2,1,0,0,1,0,0,7,1,16,5,0,2,1,1,3,0,2,1,0,16,0,3,0,1,0,3,0,1,0,3,6,0,amylase,main
1,0.91,0,0,21,0,23,0,0,5,19,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,9,0,2,4,0,0,0,0,57,9,0,0,0,0,0,0,0,4,0,0,1,0,59,8,0,0,0,0,0,0,0,4,0,1,0,0,2,0,0,0,0,4,0,0,0,0,amylase,solve
1,1,0,0,0,0,21,0,4,4,7,0,5,0,0,0,0,0,0,0,0,6,4,5,7,0,4,0,7,0,0,11,0,0,3,3,21,1,3,3,0,3,0,0,2,2,0,0,6,0,8,10,0,4,3,3,2,0,3,0,0,14,0,9,1,3,0,4,0,4,5,1,3,0,amylase,bit
1,1,0,0,4,0,9,0,1,0,2,1,0,2,2,0,2,0,1,0,1,2,1,2,0,0,0,0,5,0,0,6,0,1,1,1,16,2,1,1,0,2,1,0,0,1,0,0,7,1,14,4,0,1,1,1,3,0,2,1,0,16,0,3,0,1,0,3,0,1,0,3,6,0,amylase,main
1,0.86,0,0,33,0,35,0,0,0,17,2,0,6,0,0,0,0,0,0,4,0,16,0,0,0,0,0,22,0,3,8,0,0,0,0,75,11,0,0,0,0,0,5,0,4,0,0,1,0,80,9,4,4,0,0,0,0,0,7,0,1,0,1,3,0,0,0,0,3,0,0,0,1,amylase,solve
1,1,0,0,0,0,21,0,4,4,7,0,5,0,0,0,0,0,0,0,0,6,4,5,7,0,4,0,7,0,0,11,0,0,3,3,21,1,3,3,0,3,0,0,2,2,0,0,6,0,8,10,0,4,3,3,2,0,3,0,0,14,0,9,1,3,0,4,0,4,5,1,3,0,amylase,bit
1,1,0,0,4,0,9,0,1,0,2,1,0,2,2,0,2,0,1,0,1,2,1,2,0,0,0,0,5,0,0,6,0,1,1,1,16,2,1,1,0,2,1,0,0,1,0,0,7,1,14,4,0,1,1,1,3,0,2,1,0,16,0,3,0,1,0,3,0,1,0,3,6,0,amylase,main
1,0.5,0,0,2,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,1,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,amylase,solve
1,1,0,0,0,0,26,0,4,4,7,0,5,0,0,0,0,0,0,0,0,6,4,5,7,0,4,0,7,0,0,11,0,0,3,3,21,1,3,3,0,3,0,0,2,2,0,0,6,0,8,10,0,4,3,3,2,0,3,0,0,14,0,9,1,3,0,4,0,4,5,1,3,0,amylase,bit
1,1,0,0,4,0,9,0,1,0,2,1,0,2,2,0,2,0,1,0,1,2,1,2,0,0,0,0,5,0,0,6,0,1,1,1,16,2,1,1,0,2,1,0,0,1,0,0,7,1,14,4,0,1,1,1,3,0,2,1,0,16,0,3,0,1,0,3,0,1,0,3,6,0,amylase,main
1,0.9,0,0,61,0,58,0,0,56,61,8,2,4,0,0,0,0,0,0,11,0,5,0,0,0,0,0,23,0,2,9,0,0,0,0,182,22,0,0,0,0,0,4,0,8,0,0,1,0,237,31,10,18,0,0,0,0,0,9,0,1,0,1,1,0,0,0,0,10,0,0,0,2,amylase,solve
1,1,28,19,19,0,19,0,1,5,13,0,0,2,2,0,2,0,1,0,3,2,12,2,0,0,0,0,17,0,0,9,0,1,1,1,59,1,1,1,0,2,1,0,0,4,0,0,7,1,65,6,0,3,1,1,3,0,2,1,0,16,0,2,2,1,0,3,0,4,0,3,6,0,Ananya,main
1,0.8,66,29,29,0,27,0,0,0,20,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,0,2,6,0,0,0,0,50,4,0,0,0,0,0,0,0,2,0,0,7,1,43,7,0,3,0,0,3,0,0,2,0,12,0,2,3,1,0,3,0,6,0,3,6,1,Ananya,main
1,1,33,17,17,0,23,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,39,1,0,0,0,0,0,0,0,2,0,0,7,1,33,6,0,0,0,0,3,0,0,0,0,12,0,2,4,1,0,3,0,10,0,3,6,0,Ananya,main
1,0.88,209,63,63,0,43,0,0,36,32,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,9,0,0,0,0,93,2,0,0,0,0,0,1,0,6,0,0,4,0,105,32,1,0,0,0,3,0,0,0,0,6,0,0,5,0,0,0,0,13,0,0,0,2,Ananya,main
1,1,50,26,26,0,23,0,0,7,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,4,0,0,0,0,48,3,0,0,0,0,0,0,0,3,0,0,4,0,50,13,0,0,0,0,3,0,0,3,0,6,0,0,4,0,0,0,0,7,0,0,0,0,Ananya,main
1,0.89,123,48,48,0,24,0,0,15,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,11,0,0,0,0,80,6,0,0,0,0,0,0,0,5,0,0,7,1,90,19,0,0,0,0,3,0,0,5,0,12,0,2,8,1,0,3,0,12,0,3,6,0,Ananya,main
1,1,34,19,19,0,20,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,29,2,0,0,0,0,0,0,0,3,0,0,4,0,30,7,0,4,0,0,3,0,0,0,0,6,0,0,5,0,0,0,0,10,0,0,0,0,Ananya,main
1,0.17,37,22,22,0,18,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,37,2,0,0,0,0,0,1,0,0,0,0,1,0,53,9,2,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,Ananya,recur
0,1,11,10,10,0,14,0,0,2,2,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,5,0,1,2,0,0,0,0,17,2,0,0,0,0,0,0,0,1,0,0,1,0,21,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,Ananya,dfs
1,1,61,28,28,0,27,0,0,1,13,0,3,0,0,0,0,0,0,0,2,0,3,0,0,1,0,0,12,0,0,6,0,0,0,0,48,1,0,0,0,0,0,2,0,5,0,0,4,0,46,7,2,2,0,0,3,0,0,0,0,6,0,0,6,0,0,0,0,9,0,0,0,0,Ananya,main
1,0.88,80,38,38,0,23,0,0,10,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,5,0,0,0,0,69,2,0,0,0,0,0,0,0,4,0,0,4,0,72,9,0,0,0,0,3,0,0,5,0,6,0,0,7,0,0,0,0,8,0,0,0,0,Ananya,main
1,0.92,8,8,57,0,36,0,1,6,19,0,0,4,2,0,2,0,1,0,1,2,11,2,0,0,0,0,18,0,0,12,0,1,1,1,86,16,1,1,0,2,1,0,0,4,0,0,7,1,83,18,0,1,1,1,3,0,2,0,0,16,0,3,5,1,0,3,0,12,0,3,6,2,Anardael,main
1,1,124,108,166,0,32,0,1,44,139,0,0,2,2,0,2,0,1,0,1,2,16,2,0,0,0,0,35,0,3,40,0,1,1,1,239,22,1,1,0,2,1,0,0,18,0,0,7,1,244,101,0,1,1,1,3,0,2,12,0,16,0,3,6,1,0,3,0,21,0,3,6,0,Anardael,main
0,1,0,0,17,0,20,0,0,4,8,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,3,0,0,0,0,34,5,0,0,0,0,0,0,0,4,0,0,1,0,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,Anardael,printAnswer
0,0.8,14,14,38,0,16,0,0,12,25,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,37,4,0,0,0,0,0,0,0,4,0,0,1,0,39,18,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,4,0,0,0,0,Anardael,solve33
1,1,4,4,27,0,27,0,1,0,20,0,1,4,2,0,2,0,1,0,2,2,9,2,0,0,0,0,13,0,2,10,0,1,1,1,48,7,1,1,0,2,1,0,0,1,0,0,7,1,54,13,0,2,1,1,3,0,2,6,0,16,0,3,4,1,0,3,0,1,0,3,6,1,Anardael,main
1,0.67,0,0,21,0,29,0,1,0,4,0,0,6,2,0,2,0,1,0,4,2,11,2,0,0,0,0,19,0,0,7,0,1,1,1,37,6,1,1,0,2,1,3,0,1,0,0,7,1,42,6,3,4,1,1,3,0,2,2,0,16,0,3,5,1,0,3,0,1,0,3,6,0,Anardael,main
0,1,3,3,13,0,14,0,0,0,4,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,3,0,0,0,0,15,5,0,0,0,0,0,0,0,2,0,0,1,0,9,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,Anardael,readQuestion
0,0.75,0,0,24,0,25,0,0,9,16,0,4,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,0,0,4,0,0,0,0,62,5,0,0,0,0,0,2,0,2,0,0,1,0,70,11,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,4,0,0,0,0,Anardael,changeSol
1,1,0,0,5,0,12,0,0,0,104,0,4,22,0,0,0,18,0,3,0,4,87,5,33,1,0,4,192,2,0,126,2,4,3,3,644,45,3,3,2,3,0,3,0,15,0,0,57,43,317,46,3,24,3,3,0,1,2,22,1,239,0,18,0,45,11,111,0,152,117,0,0,11,Anardael,check
1,1,0,0,21,0,28,0,1,2,5,0,0,4,2,0,2,0,1,0,1,2,15,2,0,0,0,0,20,0,0,7,0,1,1,1,57,7,1,1,0,2,1,0,0,3,0,0,7,1,57,7,0,1,1,1,3,0,2,0,0,16,0,3,7,1,0,3,0,3,0,3,6,0,Anardael,main
1,0.86,0,0,21,0,25,0,1,0,6,0,0,4,2,0,2,0,1,0,1,2,13,2,0,0,0,0,17,0,1,8,0,1,1,1,46,7,1,1,0,2,1,0,0,2,0,0,7,1,51,6,0,1,1,1,3,0,2,0,0,16,0,3,8,1,0,3,0,2,0,3,6,0,Anardael,main
0,1,0,0,6,0,16,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,4,0,1,2,0,0,0,0,17,2,0,0,0,0,0,0,0,1,0,0,1,0,21,3,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,Anardael,deletecount
1,1,0,0,23,0,28,0,1,3,10,0,0,4,2,0,2,0,1,0,4,2,9,2,0,0,0,0,17,0,0,8,0,1,1,1,53,9,1,1,0,2,1,3,0,4,0,0,7,1,48,13,3,4,1,1,3,0,2,0,0,16,0,3,4,1,0,3,0,5,0,3,6,0,Anardael,main
0,0.92,0,0,29,0,29,0,0,8,20,0,0,4,0,0,0,0,0,0,8,0,11,0,0,0,0,0,24,0,1,4,0,0,0,0,84,11,0,0,0,0,0,2,0,4,0,0,1,0,96,14,2,10,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,6,0,0,0,0,Anardael,makeSubTree
1,1,2,2,29,0,24,0,1,5,12,0,0,4,2,0,2,0,1,0,1,2,8,2,0,0,0,0,13,0,0,8,0,1,1,1,63,11,1,1,0,2,1,0,0,5,0,0,7,1,58,8,0,1,1,1,3,0,2,0,0,16,0,3,4,1,0,3,0,5,0,3,6,0,Anardael,main
1,0.8,18,18,46,0,18,0,0,42,70,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,145,18,0,0,0,0,0,0,0,7,0,0,2,0,145,34,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,14,0,0,0,0,Anardael,solve
0,0.8,24,24,61,0,18,0,0,24,40,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,83,10,0,0,0,0,0,0,0,4,0,0,1,0,83,19,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,0,0,0,0,Anardael,solve1
1,0.92,3,3,33,0,30,0,1,7,19,0,0,4,2,0,2,0,1,0,1,2,9,2,0,0,0,0,14,0,0,9,0,1,1,1,65,12,1,1,0,2,1,0,0,3,0,0,7,1,68,18,0,1,1,1,3,0,2,0,0,16,0,3,4,1,0,3,0,8,0,3,6,1,Anardael,main
1,1,37,24,24,0,12,0,0,13,19,0,117,0,0,0,0,0,0,0,0,5,0,55,1,0,0,0,3,80,0,6,0,118,47,47,48,2,47,47,0,47,1,0,0,2,0,0,9,1,59,20,0,0,47,47,0,0,28,0,0,7,0,11,0,241,117,90,39,3,1,2,2,0,Anarivu,func
1,1,266,80,80,0,37,0,1,23,41,0,0,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,20,0,0,20,0,1,1,1,117,15,1,1,0,2,1,0,0,12,0,0,7,1,138,37,0,1,1,1,3,0,2,4,0,16,0,3,14,1,0,3,0,20,0,3,6,0,Anarivu,main
