empty_lines,non_empty_lines,average_line_length,line_length_deviation,words,unique_words,chars,tabulators,spaces,tab_indents,space_indents,prefers_tabs_over_spaces,whitespace_to_character_ratio,comments,comment_readability,one_line_to_all_comments,multi_line_to_all_comments,inline_to_all_comments,unindented_comments_to_all,preprocessor_directives,define_name_readability,using_stl_libraries,all_keywords,if_keywords,else_keywords,for_keywords,while_keywords,switch_keywords,do_keywords,variable_name_readability,custom_types,custom_type_name_readability,functions,function_name_readability,function_average_length,function_length_deviation,function_block_braces,nesting_depth,average_parameter_count,parameter_count_deviation,commands,average_commands_per_line,ternary_operations,negation_operator,uses_united_declarations,uses_range_based_for,creation_order,author
0.20,0.80,15.41,13.84,296,78,1572,0,380,0,0.91,0,0.24,1,1.00,1.00,0,0,0,1,0,1,13,5,3,2,3,0,0,0,1,0,2,1.00,33.00,32.00,1,6,1.50,0.50,48,0.59,0,1,1,0,0,amylase
0.19,0.81,14.30,12.31,187,65,958,0,242,0,0.74,0,0.25,1,1.00,1.00,0,0,0,1,0,1,6,1,0,5,0,0,0,0,1,0,2,1.00,15.00,14.00,1,6,1.50,0.50,38,0.72,0,0,1,0,0,amylase
0.18,0.82,12.71,11.18,194,70,1004,0,303,0,0.80,0,0.30,0,0,0,0,0,0,1,0,1,6,1,1,3,1,0,0,0,1,0,2,1.00,21.50,20.50,1,6,1.50,0.50,38,0.59,0,0,1,0,0,amylase
0.21,0.79,14.88,11.69,114,53,640,0,100,0,0.45,0,0.16,0,0,0,0,0,0,1,0,1,2,0,0,2,0,0,0,0,1,0,2,1.00,3.50,2.50,1,6,1.50,0.50,18,0.55,0,0,0,0,0,amylase
0.18,0.82,17.75,15.49,405,93,2041,0,585,0,0.92,0,0.29,4,1.00,1.00,0,0,0,1,0,1,19,14,1,2,2,0,0,0,1,0,2,1.00,38.50,37.50,1,6,1.50,0.50,63,0.68,0,2,1,0,0,amylase
0.12,0.88,18.72,22.02,121,66,599,28,121,19,0.78,1,0.25,0,0,0,0,0,0,1,0,0,5,1,0,4,0,0,0,0,1,0,0,0,0,0,3,4,0,0,22,0.81,0,0,1,0,0,Ananya
0.13,0.87,11.05,10.74,87,33,420,66,73,29,0.94,1,0.33,0,0,0,0,0,0,1,0,1,4,1,0,2,1,0,0,0,1,0,0,0,0,0,3,5,0,0,21,0.66,0,0,1,0,0,Ananya
0.17,0.83,12.76,13.55,75,29,370,33,71,17,0.83,1,0.28,0,0,0,0,0,0,1,0,0,4,2,0,2,0,0,0,0,1,0,0,0,0,0,3,3,0,0,18,0.78,0,0,1,0,0,Ananya
0.17,0.83,12.92,13.80,190,50,982,209,186,63,1.06,1,0.40,2,1.00,1.00,0,0,0,1,0,1,20,9,3,6,2,0,0,0,1,0,0,0,0,0,3,4,0,0,42,0.68,0,0,1,0,0,Ananya
0.21,0.79,14.33,14.49,109,36,559,50,71,26,0.97,1,0.22,31,0.90,0.00,0.97,0.03,0,1,0,1,3,0,0,3,0,0,0,0,1,0,0,0,0,0,3,3,0,0,21,0.70,0,0,1,0,0,Ananya
0.18,0.82,9.60,10.51,137,29,595,123,99,48,1.00,1,0.37,0,0,0,0,0,0,1,0,0,9,2,2,5,0,0,0,0,1,0,0,0,0,0,3,4,0,0,29,0.58,0,0,1,0,0,Ananya
0.18,0.82,13.30,15.20,157,46,798,71,110,41,0.92,1,0.23,54,0.78,0.00,0.96,0.04,0,1,0,1,8,3,2,3,0,0,0,0,1,0,1,1.00,25.00,0.00,2,3,4.00,0.00,24,0.50,0,0,1,0,0,Ananya
0.18,0.82,10.84,11.80,130,38,596,72,115,38,0.93,1,0.31,0,0,0,0,0,0,1,0,1,10,3,1,6,0,0,0,0,1,0,1,0.00,13.00,0.00,2,3,1.00,0.00,33,0.75,0,0,1,0,0,Ananya
0.18,0.82,10.24,10.46,111,30,512,80,90,38,1.00,1,0.33,0,0,0,0,0,0,1,0,1,7,2,1,4,0,0,0,0,1,0,0,0,0,0,3,5,0,0,30,0.75,0,0,1,0,0,Ananya
0.15,0.85,10.65,8.94,142,44,724,8,230,8,1.00,1,0.33,1,0.83,1.00,0,0,0,1,0,1,9,2,1,4,2,0,0,0,1,0,0,0,0,0,3,3,0,0,44,0.77,0,0,0,0,0,Anardael
0.07,0.93,10.63,8.45,521,49,2605,138,812,122,1.00,1,0.36,0,0,0,0,0,0,1,0,1,78,32,20,26,0,0,0,0,1,0,4,0.50,35.00,6.00,3,4,0.75,1.12,152,0.67,0,0,1,0,0,Anardael
0.12,0.88,10.65,9.80,67,31,362,4,98,4,0.97,1,0.28,0,0,0,0,0,0,1,0,0,4,1,1,1,1,0,0,0,1,0,0,0,0,0,3,5,0,0,17,0.59,0,0,1,0,0,Anardael
0.09,0.91,13.04,11.35,113,39,600,3,161,3,0.83,1,0.27,0,0,0,0,0,0,1,0,1,8,3,2,3,0,0,0,0,1,0,1,0.00,16.00,0.00,2,5,0.00,0.00,26,0.63,0,0,0,0,0,Anardael
0.07,0.93,15.20,12.70,203,50,1049,0,224,0,0.83,0,0.21,0,0,0,0,0,0,1,0,1,18,10,2,6,0,0,0,0,1,0,2,0.50,17.50,9.50,2,4,2.50,0.50,45,0.71,0,0,1,0,0,Anardael
0.09,0.91,12.19,10.45,77,35,390,0,100,0,0.75,0,0.26,1,0.83,1.00,0,0,0,1,0,1,4,2,0,2,0,0,0,0,1,0,0,0,0,0,3,3,0,0,18,0.64,0,0,0,0,0,Anardael
0.05,0.95,16.48,12.27,275,56,1335,0,266,0,0.80,0,0.20,0,0,0,0,0,0,1,0,1,16,7,0,9,0,0,0,0,1,0,3,0.00,14.00,12.00,2,4,1.33,0.89,59,0.78,0,0,1,0,0,Anardael
0.08,0.92,8.59,6.63,341,40,1366,44,431,44,0.98,1,0.35,0,0,0,0,0,0,1,0,1,35,9,0,12,7,0,7,0,1,0,2,0.50,58.50,7.50,2,3,1.00,0.00,105,0.72,0,0,0,0,0,Anardael
0.04,0.96,11.69,8.39,108,40,526,3,152,3,0.81,1,0.29,0,0,0,0,0,0,1,0,1,7,3,0,3,1,0,0,0,1,0,0,0,0,0,3,3,0,0,29,0.69,0,0,1,0,0,Anardael
0.06,0.94,10.34,9.35,305,54,1386,303,217,104,0.90,1,0.38,0,0,0,0,0,0,1,0,1,32,15,3,14,0,0,0,0,1,0,1,1.00,27.00,0.00,2,4,3.00,0.00,74,0.59,0,2,1,0,0,Anarivu
0.12,0.88,11.84,9.06,97,44,509,42,57,22,0.73,1,0.19,0,0,0,0,0,0,1,0,1,3,1,0,1,1,0,0,0,1,0,0,0,0,0,3,3,0,0,18,0.49,0,0,1,0,0,Anarivu
0.10,0.90,11.26,9.37,135,43,698,103,79,39,0.82,1,0.26,0,0,0,0,0,0,1,0,1,14,5,3,6,0,0,0,0,1,0,0,0,0,0,3,6,0,0,31,0.56,0,1,0,0,0,Anarivu
0.09,0.91,10.73,9.69,305,65,1374,175,241,87,0.84,1,0.30,0,0,0,0,0,0,1,0,1,22,12,1,7,2,0,0,0,1,0,5,0.67,25.00,6.67,2,4,2.20,0.96,62,0.53,0,0,1,0,0,Anarivu
0.08,0.92,12.72,11.97,281,54,1361,243,208,76,0.88,1,0.33,0,0,0,0,0,0,1,0,1,17,7,0,10,0,0,0,0,1,0,0,0,0,0,3,6,0,0,59,0.61,0,1,0,0,0,Anarivu
0.07,0.93,10.35,8.69,148,51,704,84,96,43,0.77,1,0.26,0,0,0,0,0,0,1,0,1,8,3,0,4,1,0,0,0,1,0,1,0.00,9.00,0.00,2,3,2.00,0.00,33,0.53,0,1,1,0,0,Anarivu
0.12,0.88,10.47,9.82,415,76,1811,275,295,115,0.89,1,0.31,0,0,0,0,0,0,1,0,1,24,11,0,10,3,0,0,0,1,0,4,0.00,17.25,4.75,2,5,0.75,0.75,92,0.61,0,3,1,0,0,Anarivu
0.12,0.88,9.57,8.64,186,59,871,100,108,53,0.81,1,0.24,0,0,0,0,0,0,1,0,1,12,4,1,7,0,0,0,0,1,0,2,1.00,22.00,4.00,2,3,0.50,0.50,46,0.58,0,0,1,0,0,Anarivu
0.11,0.89,9.69,9.62,263,64,1134,197,188,81,0.90,1,0.34,8,0.92,1.00,0,0,0,1,0,1,14,4,1,9,0,0,0,0,1,0,1,1.00,16.00,0.00,2,4,3.00,0.00,60,0.58,0,0,1,0,0,Anarivu
0.11,0.89,9.98,9.61,128,30,619,3,231,3,0.89,1,0.38,0,0,0,0,0,0,1,0,1,9,3,0,6,0,0,0,0,1,0,3,1.00,13.33,2.22,1,3,0.67,0.44,40,0.74,0,0,0,0,0,anders
0.13,0.87,14.10,12.45,75,33,437,0,113,0,0.85,0,0.26,19,0.96,0.00,0.95,0.05,0,1,0,1,2,0,0,1,1,0,0,0,1,0,1,1.00,13.00,0.00,1,2,0.00,0.00,17,0.65,0,0,1,0,0,anders
0.12,0.88,12.95,11.01,97,38,557,0,147,0,0.86,0,0.26,0,0,0,0,0,0,1,0,1,8,3,2,3,0,0,0,0,1,0,2,1.00,12.00,2.00,1,4,0.50,0.50,25,0.68,0,0,1,0,0,anders
0.12,0.88,10.21,9.10,68,30,347,0,115,0,0.69,0,0.33,0,0,0,0,0,0,1,0,1,4,1,0,3,0,0,0,0,1,0,1,1.00,11.00,0.00,1,3,0.00,0.00,17,0.59,0,0,1,0,0,anders
0.10,0.90,13.41,10.91,194,55,1086,4,297,4,0.81,1,0.28,0,0,0,0,0,0,1,0,1,16,6,0,7,2,0,1,0,1,0,3,0.67,16.33,6.89,1,4,0.33,0.44,53,0.74,0,0,1,0,0,anders
0.10,0.90,11.81,10.09,163,42,827,2,287,2,0.82,1,0.35,36,0.96,0.00,0.97,0.03,0,1,0,1,13,3,1,7,2,0,0,0,1,0,2,1.00,18.50,7.50,1,4,0.50,0.50,45,0.73,0,0,0,0,0,anders
0.09,0.91,12.80,10.65,184,47,947,0,294,0,0.77,0,0.31,3,0.83,1.00,0,0,0,1,0,1,13,4,2,7,0,0,0,0,1,0,3,0.33,14.33,3.11,1,3,0.67,0.44,48,0.73,0,0,1,0,0,anders
0.08,0.92,11.62,9.81,167,51,848,13,288,13,0.86,1,0.35,3,1.00,1.00,0,0,0,1,0,1,14,4,1,6,2,0,1,0,1,0,1,1.00,46.00,0.00,1,3,0.00,0.00,44,0.67,0,0,0,0,0,anders
0.11,0.89,10.25,8.51,85,34,451,0,151,0,0.76,0,0.33,0,0,0,0,0,0,1,0,1,5,1,1,2,1,0,0,0,1,0,1,1.00,19.00,0.00,1,3,0.00,0.00,23,0.61,0,0,1,0,0,anders
0.00,1.00,12.35,9.48,59,28,284,0,106,0,0.64,0,0.37,0,0,0,0,0,0,1,0,0,3,1,0,2,0,0,0,0,1,0,0,0,0,0,3,3,0,0,16,0.73,0,0,1,0,0,Andfive
0.00,1.00,9.67,14.79,131,41,609,1,799,1,0.90,1,1.31,0,0,0,0,0,0,1,0,0,12,5,1,5,1,0,0,0,1,0,0,0,0,0,3,3,0,0,38,0.61,0,0,1,0,0,Andfive
0.00,1.00,15.77,12.78,88,33,410,1,165,1,0.76,1,0.40,0,0,0,0,0,0,1,0,0,6,2,1,3,0,0,0,0,1,0,0,0,0,0,3,4,0,0,20,0.80,1,0,1,0,0,Andfive
0.00,1.00,10.68,12.66,177,51,780,0,719,0,0.82,0,0.92,5,1.00,1.00,0,0,0,1,0,0,15,7,3,5,0,0,0,0,1,0,1,0.00,8.00,0.00,2,4,2.00,0.00,43,0.60,0,1,1,0,0,Andfive
0.00,1.00,14.03,11.18,116,36,533,10,238,10,0.84,1,0.47,0,0,0,0,0,0,1,0,0,8,3,1,4,0,0,0,0,1,0,0,0,0,0,3,3,0,0,29,0.78,0,0,1,0,0,Andfive
0.08,0.92,15.27,11.24,126,50,733,70,15,29,0.77,1,0.12,0,0,0,0,0,0,1,0,0,7,2,2,2,1,0,0,0,1,0,0,0,0,0,3,5,0,0,26,0.60,0,0,1,0,0,Andfive
0.04,0.96,19.09,17.47,162,51,859,0,340,0,0.76,0,0.40,0,0,0,0,0,0,1,0,0,7,3,1,2,1,0,0,0,1,0,2,0.50,10.00,6.00,3,3,4.50,2.50,27,0.64,1,0,1,0,0,Andfive
0.06,0.94,10.14,9.90,153,43,730,0,329,0,0.66,0,0.45,0,0,0,0,0,0,1,0,1,11,5,1,4,1,0,0,0,1,0,3,0.67,14.00,2.00,2,3,0.33,0.44,41,0.61,0,0,1,0,0,Andfive
0.00,1.00,12.37,11.13,136,40,606,0,396,0,0.83,0,0.65,0,0,0,0,0,0,1,0,0,8,2,0,6,0,0,0,0,1,0,0,0,0,0,3,3,0,0,40,0.83,0,0,1,0,0,Andfive
0.16,0.84,14.25,10.37,199,79,1069,59,75,36,0.76,1,0.13,21,0.94,0.00,1.00,0,0,1,0,1,11,5,0,5,1,0,0,0,1,0,0,0,0,0,3,3,0,0,38,0.61,0,0,1,0,0,Andrew.Makar
0.33,0.67,9.36,8.96,184,72,955,67,71,45,1.07,1,0.14,0,0,0,0,0,0,1,0,1,5,1,0,3,1,0,0,0,1,0,1,1.00,32.00,0.00,1,5,1.00,0.00,37,0.55,0,0,1,0,0,Andrew.Makar
0.27,0.73,12.57,13.35,404,65,1684,152,219,67,1.02,1,0.22,0,0,0,0,0,0,1,0,1,30,12,0,18,0,0,0,0,1,0,4,0.00,14.00,0.00,1,5,2.00,0.00,68,0.70,0,0,1,0,0,Andrew.Makar
0.19,0.81,11.42,9.10,176,69,902,49,80,32,0.75,1,0.14,0,0,0,0,0,0,1,0,1,10,4,1,5,0,0,0,0,1,0,2,1.00,17.00,6.00,1,4,1.00,1.00,38,0.60,0,0,1,0,0,Andrew.Makar
0.19,0.81,13.13,10.73,225,73,1169,75,85,43,0.85,1,0.14,0,0,0,0,0,0,1,0,1,12,3,1,8,0,0,0,0,1,0,1,1.00,45.00,0.00,1,4,0.00,0.00,46,0.65,0,0,0,1,0,Andrew.Makar
0.24,0.76,13.26,12.17,540,90,2454,214,198,103,1.05,1,0.17,17,0.94,0.00,1.00,0,0,1,0,1,35,13,3,19,0,0,0,0,1,0,1,1.00,101.00,0.00,1,7,0.00,0.00,107,0.77,0,0,1,0,0,Andrew.Makar
0.19,0.81,13.19,10.24,182,71,963,47,65,30,0.76,1,0.12,0,0,0,0,0,0,1,0,1,7,2,0,5,0,0,0,0,1,0,1,1.00,29.00,0.00,1,4,0.00,0.00,33,0.57,0,0,1,0,0,Andrew.Makar
0.25,0.75,12.23,11.25,448,82,2018,177,167,89,1.04,1,0.17,0,0,0,0,0,0,1,0,1,27,16,1,10,0,0,0,0,1,0,4,1.00,28.25,19.88,1,8,2.50,2.50,84,0.68,0,0,1,0,0,Andrew.Makar
0.21,0.79,11.11,9.37,202,69,1055,78,90,44,0.85,1,0.16,0,0,0,0,0,0,1,0,1,12,4,0,6,1,0,1,0,1,0,2,1.00,24.50,7.50,1,4,0.00,0.00,46,0.62,0,1,0,0,0,Andrew.Makar
0.12,0.88,14.21,11.01,196,104,1108,60,100,38,0.69,1,0.14,3,0.86,1.00,0,0,0,1,0,1,8,3,1,3,1,0,0,0,1,0,3,0.33,10.00,4.00,1,3,1.00,0.67,29,0.43,0,0,0,0,0,AndreySiunov
0.08,0.92,12.84,9.98,277,70,1374,254,77,67,0.78,1,0.24,3,0.86,1.00,0,0,0,1,0,1,21,6,4,10,1,0,0,0,1,0,3,0.33,20.33,17.11,1,6,1.00,0.67,46,0.47,0,0,1,0,0,AndreySiunov
0.12,0.88,12.74,8.34,145,62,841,35,52,29,0.65,1,0.10,3,0.86,1.00,0,0,0,1,0,1,5,1,0,4,0,0,0,0,1,0,2,0.50,10.50,6.50,1,2,0.50,0.50,28,0.49,0,0,0,0,0,AndreySiunov
0.06,0.94,11.77,8.39,425,88,2259,435,123,141,0.85,1,0.25,3,0.86,1.00,0,0,0,1,0,1,34,15,1,15,3,0,0,0,1,0,3,0.67,45.00,36.67,1,4,0.67,0.44,116,0.65,0,0,1,1,0,AndreySiunov
0.09,0.91,10.95,7.93,198,75,1040,114,69,55,0.75,1,0.18,3,0.86,1.00,0,0,0,1,0,1,13,5,2,5,1,0,0,0,1,0,3,0.33,16.33,11.78,1,3,1.00,0.67,40,0.47,0,0,1,0,0,AndreySiunov
0.09,0.91,11.14,8.30,199,68,1114,133,76,60,0.77,1,0.19,3,0.86,1.00,0,0,0,1,0,1,16,7,2,6,1,0,0,0,1,0,3,0.33,18.00,14.00,1,2,1.00,0.67,41,0.46,0,0,1,0,0,AndreySiunov
0.09,0.91,11.22,8.07,214,73,1111,103,71,59,0.76,1,0.16,3,0.86,1.00,0,0,0,1,0,1,14,5,2,6,1,0,0,0,1,0,3,0.33,17.00,12.67,1,4,1.00,0.67,44,0.49,0,0,1,0,0,AndreySiunov
0.08,0.92,13.49,9.55,341,79,1578,160,96,77,0.80,1,0.16,4,0.90,1.00,0,0,0,1,0,1,15,6,2,5,2,0,0,0,1,0,3,0.33,23.00,20.67,1,11,1.00,0.67,58,0.54,0,0,1,0,0,AndreySiunov
0.08,0.92,11.07,7.72,304,78,1517,164,110,89,0.80,1,0.18,3,0.86,1.00,0,0,0,1,0,1,20,11,1,7,1,0,0,0,1,0,4,0.50,20.75,13.25,1,3,1.25,0.75,70,0.56,0,0,0,0,0,AndreySiunov
0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,andrii.nakryiko
0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,andrii.nakryiko
0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,andrii.nakryiko
0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,andrii.nakryiko
0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,andrii.nakryiko
0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,andrii.nakryiko
0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,andrii.nakryiko
0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,andrii.nakryiko
0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,andrii.nakryiko
0.08,0.92,12.84,12.02,143,41,655,43,198,36,0.91,1,0.37,0,0,0,0,0,0,1,0,1,15,5,3,5,2,0,0,0,1,0,0,0,0,0,3,3,0,0,39,0.85,0,0,0,0,0,angargo
0.11,0.89,16.32,14.64,68,31,310,4,103,4,0.75,1,0.35,0,0,0,0,0,0,1,0,1,2,0,0,2,0,0,0,0,1,0,0,0,0,0,3,6,0,0,16,1.00,0,0,1,0,0,angargo
0.09,0.91,13.37,11.78,130,38,615,31,190,28,0.83,1,0.36,0,0,0,0,0,0,1,0,1,13,4,3,6,0,0,0,0,1,0,0,0,0,0,3,3,0,0,40,0.98,0,0,1,0,0,angargo
0.09,0.91,13.24,14.94,529,57,2131,0,1288,0,0.89,0,0.60,2,1.00,1.00,0,0,0,1,0,1,43,19,3,20,1,0,0,0,1,0,8,0.50,15.62,6.97,1,6,1.00,1.00,102,0.70,0,0,1,0,0,angargo
0.13,0.87,12.23,11.55,141,46,648,0,238,0,0.87,0,0.37,0,0,0,0,0,0,1,0,1,11,3,0,3,4,0,1,0,1,0,2,1.00,16.00,2.00,1,4,1.00,1.00,33,0.73,0,0,0,0,0,angargo
0.10,0.90,9.22,8.58,80,32,369,0,144,0,0.83,0,0.39,0,0,0,0,0,0,1,0,1,4,2,0,1,1,0,0,0,1,0,2,0.50,11.50,7.50,1,3,1.00,1.00,23,0.66,0,0,1,0,0,angargo
0.11,0.89,16.47,15.63,577,97,2438,0,851,0,0.75,0,0.35,1,0.86,1.00,0,0,0,1,0,1,21,7,1,10,3,0,0,0,1,0,10,0.50,7.20,4.24,1,5,2.60,1.52,88,0.68,1,0,1,0,0,angargo
0.07,0.93,16.18,12.82,250,66,1100,0,347,0,0.69,0,0.32,0,0,0,0,0,0,1,0,1,14,4,1,6,3,0,0,0,1,0,2,0.50,15.50,2.50,1,4,3.00,1.00,52,0.84,0,0,1,0,0,angargo
0.06,0.94,15.13,11.57,284,72,1301,0,477,0,0.76,0,0.37,0,0,0,0,0,0,1,0,1,19,6,0,10,2,0,1,0,1,0,2,0.50,15.50,7.50,1,4,1.00,0.00,71,0.89,0,0,0,0,0,angargo
0.09,0.91,9.99,8.67,336,39,1448,470,106,129,1.05,1,0.40,0,0,0,0,0,0,1,0,1,52,23,8,21,0,0,0,0,1,0,0,0,0,0,3,3,0,0,92,0.70,0,0,1,0,0,angelok7
0.26,0.74,8.86,8.41,73,36,381,55,34,27,1.16,1,0.23,0,0,0,0,0,0,1,0,1,4,1,1,1,1,0,0,0,1,0,0,0,0,0,3,2,0,0,22,0.71,0,0,1,0,0,angelok7
0.18,0.82,11.20,9.51,113,33,571,85,36,36,1.07,1,0.21,0,0,0,0,0,0,1,0,1,12,3,2,7,0,0,0,0,1,0,0,0,0,0,3,4,0,0,35,0.85,0,0,1,0,0,angelok7
0.14,0.86,10.00,8.32,61,27,290,38,19,19,0.92,1,0.20,0,0,0,0,0,0,1,0,0,4,1,0,3,0,0,0,0,1,0,0,0,0,0,3,3,0,0,18,0.75,0,0,1,0,0,angelok7
0.06,0.94,11.28,8.19,169,39,801,187,76,60,0.95,1,0.33,0,0,0,0,0,0,1,0,0,20,9,2,8,1,0,0,0,1,0,0,0,0,0,3,4,0,0,49,0.74,0,0,1,0,0,angelok7
0.17,0.83,8.93,8.58,143,37,625,174,74,52,1.07,1,0.40,2,1.00,1.00,0,0,1.00,1,0,1,14,8,2,4,0,0,0,0,1,0,0,0,0,0,3,2,0,0,38,0.67,0,0,1,0,0,angelok7
0.19,0.81,10.23,8.41,196,47,972,137,67,61,1.00,1,0.21,2,1.00,1.00,0,0,1.00,1,0,1,18,8,2,8,0,0,0,0,1,0,1,1.00,28.00,0.00,1,6,2.00,0.00,58,0.76,0,0,1,0,0,angelok7
0.18,0.82,8.93,7.71,139,40,652,103,61,49,1.03,1,0.25,2,1.00,1.00,0,0,1.00,1,0,1,12,6,1,4,1,0,0,0,1,0,1,1.00,18.00,0.00,1,3,2.00,0.00,41,0.69,0,0,1,0,0,angelok7
0.12,0.88,9.18,8.68,265,36,1102,449,97,98,1.04,1,0.50,2,1.00,1.00,0,0,1.00,1,0,1,29,12,5,12,0,0,0,0,1,0,0,0,0,0,3,3,0,0,75,0.71,0,0,1,0,0,angelok7
0.05,0.95,12.19,10.76,212,43,939,133,155,62,0.92,1,0.31,0,0,0,0,0,0,1,0,1,14,6,4,4,0,0,0,0,1,0,2,1.00,23.50,4.50,1,3,3.00,0.00,45,0.62,1,0,1,0,0,AngryBird
0.06,0.94,8.77,10.01,256,33,1061,239,275,96,0.91,1,0.48,0,0,0,0,0,0,1,0,1,35,14,14,7,0,0,0,0,1,0,4,0.50,24.50,3.25,2,3,3.00,0.00,47,0.42,0,0,1,0,0,AngryBird
0.09,0.91,10.76,11.19,78,30,366,32,77,21,0.80,1,0.30,0,0,0,0,0,0,1,0,1,4,1,1,2,0,0,0,0,1,0,1,1.00,14.00,0.00,2,3,3.00,0.00,17,0.57,0,0,1,0,0,AngryBird
0.06,0.94,13.25,13.87,138,43,702,71,132,41,0.90,1,0.29,0,0,0,0,0,0,1,0,1,9,2,2,5,0,0,0,0,1,0,1,1.00,19.00,0.00,1,5,3.00,0.00,28,0.57,0,0,1,0,0,AngryBird
0.10,0.90,10.90,10.79,70,24,316,29,81,17,0.80,1,0.35,0,0,0,0,0,0,1,0,1,4,1,0,3,0,0,0,0,1,0,1,1.00,11.00,0.00,1,3,3.00,0.00,16,0.64,0,0,1,0,0,AngryBird
0.06,0.94,13.09,10.47,306,58,1414,158,255,84,0.91,1,0.29,0,0,0,0,0,0,1,0,1,23,11,5,6,1,0,0,0,1,0,5,1.00,11.80,3.44,1,4,1.20,0.32,65,0.65,0,0,0,0,0,AngryBird
0.06,0.94,10.42,8.60,123,27,552,76,140,40,0.88,1,0.39,0,0,0,0,0,0,1,0,1,13,8,4,1,0,0,0,0,1,0,1,1.00,31.00,0.00,1,2,3.00,0.00,27,0.55,1,0,1,0,0,AngryBird
0.05,0.95,15.33,12.86,182,42,874,88,170,43,0.87,1,0.30,0,0,0,0,0,0,1,0,1,14,6,3,5,0,0,0,0,1,0,1,1.00,30.00,0.00,1,4,3.00,0.00,34,0.64,0,0,1,0,0,AngryBird
0.10,0.90,10.22,8.73,83,34,419,39,81,25,0.81,1,0.29,0,0,0,0,0,0,1,0,1,9,4,4,1,0,0,0,0,1,0,2,0.50,7.50,0.50,1,3,1.50,0.50,17,0.47,0,0,1,0,0,AngryBird
0.11,0.89,11.78,12.66,98,43,436,0,199,0,0.72,0,0.46,0,0,0,0,0,0,1,0,0,4,0,0,4,0,0,0,0,1,0,1,1.00,8.00,0.00,2,3,0.00,0.00,24,0.75,0,0,0,0,0,angwuy
0.12,0.88,11.22,11.98,179,43,875,0,350,0,0.82,0,0.40,0,0,0,0,0,0,1,0,1,12,5,0,4,3,0,0,0,1,0,5,0.80,10.20,4.32,2,4,0.80,0.64,41,0.60,1,0,1,0,0,angwuy
0.10,0.90,13.31,14.10,213,34,892,0,393,0,0.81,0,0.44,0,0,0,0,0,0,1,0,1,12,3,2,7,0,0,0,0,1,0,3,1.00,13.33,8.22,2,6,1.00,1.33,46,0.78,1,0,1,0,0,angwuy
0.07,0.93,9.46,10.02,145,43,662,2,379,2,0.83,1,0.58,0,0,0,0,0,0,1,0,1,9,4,0,4,1,0,0,0,1,0,2,1.00,21.50,15.50,2,4,0.00,0.00,42,0.66,0,0,1,0,0,angwuy
0.14,0.86,10.39,11.66,100,30,457,0,190,0,0.73,0,0.42,0,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,1,0,3,1.00,6.33,3.56,2,3,1.00,1.33,23,0.62,1,0,1,0,0,angwuy
0.18,0.82,10.69,11.44,129,36,545,0,187,0,0.76,0,0.34,0,0,0,0,0,0,1,0,1,7,1,1,5,0,0,0,0,1,0,2,0.50,9.50,4.50,2,3,1.00,1.00,30,0.73,0,0,1,0,0,angwuy
0.07,0.93,12.78,12.73,467,57,1776,0,811,0,0.84,0,0.46,7,0.82,1.00,0,0,0,1,0,1,23,4,2,11,6,0,0,0,1,0,5,0.60,20.60,8.32,2,4,0.60,0.72,94,0.73,0,0,1,0,0,angwuy
0.09,0.91,12.28,11.51,214,44,1007,0,404,0,0.84,0,0.40,1,0.75,1.00,0,0,0,1,0,1,20,12,1,7,0,0,0,0,1,0,3,1.00,18.33,3.56,2,4,0.67,0.89,56,0.76,0,0,1,0,0,angwuy
